  Item ID   |                      Item Name                     |            Filepath
  0x2843    | Strawberry Hat                                     |    romfs:/Item/Model/cap_fruit_strawberry.bcres
  0x2844    | Kiwi Hat                                           |    romfs:/Item/Model/cap_fruit_kiwi.bcres
  0x2845    | Mandarin Hat                                       |    romfs:/Item/Model/cap_fruit_citrus.bcres
  0x2846    | Watermelon Hat                                     |    romfs:/Item/Model/cap_fruit_watermelon.bcres
  0x2847    | Grape Hat                                          |    romfs:/Item/Model/cap_fruit_grape.bcres
  0x2848    | Red Ribbon                                         |    romfs:/Item/Model/cap_ribbon_red.bcres
  0x2849    | Blue Ribbon                                        |    romfs:/Item/Model/cap_ribbon_blu.bcres
  0x284A    | Yellow Ribbon                                      |    romfs:/Item/Model/cap_ribbon_ylw.bcres
  0x284B    | Heart Hairpin                                      |    romfs:/Item/Model/cap_hairpin_heart.bcres
  0x284C    | Star Hairpin                                       |    romfs:/Item/Model/cap_hairpin_star.bcres
  0x284D    | Moon Hairpin                                       |    romfs:/Item/Model/cap_hairpin_moon.bcres
  0x284E    | Halo                                               |    romfs:/Item/Model/cap_halo.bcres
  0x284F    | Shamrock Hat                                       |    romfs:/Item/Model/cap_hat_shamrock.bcres
  0x2850    | Student Cap                                        |    romfs:/Item/Model/cap_cap_school.bcres
  0x2851    | Flamenco Hat                                       |    romfs:/Item/Model/cap_hat_flamenco.bcres
  0x2852    | Red-Team Cap                                       |    romfs:/Item/Model/cap_cap_group_red.bcres
  0x2853    | White-Team Cap                                     |    romfs:/Item/Model/cap_cap_group_white.bcres
  0x2854    | Hot-Dog Hat                                        |    romfs:/Item/Model/cap_hat_hotdog.bcres
  0x2855    | Celebration Hat                                    |    romfs:/Item/Model/cap_beret_daikoku.bcres
  0x2856    | Emperor's Cap                                      |    romfs:/Item/Model/cap_cap_eboshi.bcres
  0x2857    | Banana-Split Hat                                   |    romfs:/Item/Model/cap_hat_banana.bcres
  0x2858    | School Cap                                         |    romfs:/Item/Model/cap_cap_group_blue.bcres
  0x2859    | White School Cap                                   |    romfs:/Item/Model/cap_cap_group_whiteBlue.bcres
  0x285A    | White Police Cap                                   |    romfs:/Item/Model/cap_cap_police_korean.bcres
  0x285B    | Royal Crown                                        |    romfs:/Item/Model/cap_crown_royal.bcres
  0x285C    | Crown                                              |    romfs:/Item/Model/cap_crown_queen.bcres
  0x285D    | Patched Hat                                        |    romfs:/Item/Model/cap_patched.bcres
  0x285E    | Birthday Hat                                       |    romfs:/Item/Model/cap_birthday.bcres
  0x285F    | Red New Year's Hat                                 |    romfs:/Item/Model/cap_newyear_hat.bcres
  0x2860    | Y. New Year's Hat                                  |    romfs:/Item/Model/cap_newyear_ylw.bcres
  0x2861    | Blue New Year's Hat                                |    romfs:/Item/Model/cap_newyear_cone.bcres
  0x2862    | Green New Year's Hat                               |    romfs:/Item/Model/cap_newyear_grn.bcres
  0x2863    | White Cap                                          |    romfs:/Item/Model/cap_cap_wht.bcres
  0x2864    | Ribboned Straw Hat                                 |    romfs:/Item/Model/cap_small.bcres
  0x2865    | Nurse's Cap                                        |    romfs:/Item/Model/cap_nurse.bcres
  0x2866    | Pink Nightcap                                      |    romfs:/Item/Model/cap_nightcap_red.bcres
  0x2867    | Blue Plaid Fedora                                  |    romfs:/Item/Model/cap_softfelt.bcres
  0x2868    | Hibiscus Hairpin                                   |    romfs:/Item/Model/cap_hair_hibiscus.bcres
  0x2869    | Straw Umbrella Hat                                 |    romfs:/Item/Model/cap_sandogasa.bcres
  0x286A    | Conical Straw Hat                                  |    romfs:/Item/Model/cap_nonla.bcres
  0x286B    | Iberian Hat                                        |    romfs:/Item/Model/cap_matador.bcres
  0x286C    | Balloon Hat                                        |    romfs:/Item/Model/cap_baloon.bcres
  0x286D    | Blue Nightcap                                      |    romfs:/Item/Model/cap_nightcap_blu.bcres
  0x286E    | Straw Boater                                       |    romfs:/Item/Model/cap_boater.bcres
  0x286F    | Terry-Cloth Do-Rag                                 |    romfs:/Item/Model/cap_towel.bcres
  0x2870    | Shower Cap                                         |    romfs:/Item/Model/cap_showercap.bcres
  0x2871    | Floppy Hat                                         |    romfs:/Item/Model/cap_actress.bcres
  0x2872    | Flashy Hairpin                                     |    romfs:/Item/Model/cap_hair_ornament.bcres
  0x2873    | Festivale Accessory                                |    romfs:/Item/Model/cap_samba.bcres
  0x2874    | Cloche Hat                                         |    romfs:/Item/Model/cap_cloche.bcres
  0x2875    | Pilot's Hat                                        |    romfs:/Item/Model/cap_captain_sky.bcres
  0x2876    | School Hat                                         |    romfs:/Item/Model/cap_scool_girl.bcres
  0x2877    | Bulb Bopper                                        |    romfs:/Item/Model/cap_glow_ball.bcres
  0x2878    | Flower Bopper                                      |    romfs:/Item/Model/cap_glow_flower.bcres
  0x2879    | Heart Bopper                                       |    romfs:/Item/Model/cap_glow_heart.bcres
  0x287A    | Star Bopper                                        |    romfs:/Item/Model/cap_glow_star.bcres
  0x287B    | Mailman's Hat                                      |    romfs:/Item/Model/cap_postman.bcres
  0x287C    | Plain Black Cap                                    |    romfs:/Item/Model/cap_workcap.bcres
  0x287D    | Small Silk Hat                                     |    romfs:/Item/Model/cap_silkhat_small.bcres
  0x287E    | Takoroka Mesh                                      |    romfs:/Item/Model/cap_cap_yakomesh.bcres
  0x287F    | Hello Kitty Hat                                    |    romfs:/Item/Model/cap_snr_kitty.bcres
  0x2880    | My Melody Hat                                      |    romfs:/Item/Model/cap_snr_mymelo.bcres
  0x2881    | Kiki And Lala Pin                                  |    romfs:/Item/Model/cap_snr_kikirara.bcres
  0x2882    | Cinnamoroll Hat                                    |    romfs:/Item/Model/cap_snr_cinnamo.bcres
  0x2883    | Kerokerokeroppi Pins                               |    romfs:/Item/Model/cap_snr_keroppi.bcres
  0x2884    | High-Spirits Hat                                   |    romfs:/Item/Model/cap_fueki.bcres
  0x2885    | Celeste Ribbon                                     |    romfs:/Item/Model/cap_ribbon_ows.bcres
  0x2886    | Driver's Hat                                       |    romfs:/Item/Model/cap_driver_kpp.bcres
  0x2887    | ???                                                |    romfs:/Item/Model/cap_okm.bcres
  0x2888    | Stripe Knit Cap                                    |    romfs:/Item/Model/hlmt_knit_blk.bcres
  0x2889    | Pilot's Cap                                        |    romfs:/Item/Model/hlmt_cap_pilots.bcres
  0x288A    | Fireman's Hat                                      |    romfs:/Item/Model/hlmt_hat_firemans.bcres
  0x288B    | Baby's Hat                                         |    romfs:/Item/Model/hlmt_hat_babys.bcres
  0x288C    | Turban                                             |    romfs:/Item/Model/hlmt_turban.bcres
  0x288D    | Warbonnet                                          |    romfs:/Item/Model/hlmt_warbonnet.bcres
  0x288E    | Kaffiyeh                                           |    romfs:/Item/Model/hlmt_kaffiyeh.bcres
  0x288F    | Cow Bone                                           |    romfs:/Item/Model/hlmt_bone_cow.bcres
  0x2890    | Samurai Wig                                        |    romfs:/Item/Model/hlmt_wig_samurai.bcres
  0x2891    | Geisha Wig                                         |    romfs:/Item/Model/hlmt_wig_geisha.bcres
  0x2892    | Ninja Hood                                         |    romfs:/Item/Model/hlmt_hood_ninja.bcres
  0x2893    | Powdered Wig                                       |    romfs:/Item/Model/hlmt_wig_powdered.bcres
  0x2894    | Afro Wig                                           |    romfs:/Item/Model/hlmt_wig_afro.bcres
  0x2895    | Regent Wig                                         |    romfs:/Item/Model/hlmt_wig_regent.bcres
  0x2896    | Mohawk Wig                                         |    romfs:/Item/Model/hlmt_wig_mohawk.bcres
  0x2897    | Pigtail                                            |    romfs:/Item/Model/hlmt_pigtail.bcres
  0x2898    | Bun Wig                                            |    romfs:/Item/Model/hlmt_wig_dumpling.bcres
  0x2899    | Tiara Hair                                         |    romfs:/Item/Model/hlmt_wig_princess.bcres
  0x289A    | Bridal Veil                                        |    romfs:/Item/Model/hlmt_veil_wht.bcres
  0x289B    | Headband                                           |    romfs:/Item/Model/hlmt_turban_hair.bcres
  0x289C    | Bunny Hood                                         |    romfs:/Item/Model/hlmt_hood_bunny.bcres
  0x289D    | Cat Cap                                            |    romfs:/Item/Model/hlmt_hood_cat.bcres
  0x289E    | Bear Cap                                           |    romfs:/Item/Model/hlmt_hood_bear.bcres
  0x289F    | Frog Cap                                           |    romfs:/Item/Model/hlmt_hood_frog.bcres
  0x28A0    | Kappa Cap                                          |    romfs:/Item/Model/hlmt_plate_waterimp.bcres
  0x28A1    | Samurai Helmet                                     |    romfs:/Item/Model/hlmt_helmet_kabuto.bcres
  0x28A2    | Hero's Cap                                         |    romfs:/Item/Model/hlmt_wig_link.bcres
  0x28A3    | Racing Helmet                                      |    romfs:/Item/Model/hlmt_helmet_racing.bcres
  0x28A4    | Motocross Helmet                                   |    romfs:/Item/Model/hlmt_helmet_motocross.bcres
